,Train Accuracy,Train F1,Train Precision,Train Recall,Val Accuracy,Val F1,Val Precision,Val Recall,Train Accuracy Stdev,Train Accuracy Median,Train Accuracy Mean,Train F1 Stdev,Train F1 Median,Train F1 Mean,Train Precision Stdev,Train Precision Median,Train Precision Mean,Train Recall Stdev,Train Recall Median,Train Recall Mean,Val Accuracy Stdev,Val Accuracy Median,Val Accuracy Mean,Val F1 Stdev,Val F1 Median,Val F1 Mean,Val Precision Stdev,Val Precision Median,Val Precision Mean,Val Recall Stdev,Val Recall Median,Val Recall Mean
Random Forest 19 FEAT SEL,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.8914473684210527, 0.899671052631579, 0.8947368421052632, 0.8848684210526315, 0.8898026315789473, 0.881578947368421, 0.8947368421052632, 0.9029605263157895, 0.9011532125205931, 0.8896210873146623]","[0.8801436941521986, 0.8890494667586822, 0.8829753293314347, 0.8702261125003469, 0.8755186197126088, 0.8675780104904197, 0.8844387585167484, 0.8924889632294524, 0.8908041743676046, 0.873995601441786]","[0.8793190242559509, 0.8942871263624493, 0.8847097292172064, 0.8713412019976566, 0.879820985043761, 0.8651568372822723, 0.8829478491443867, 0.8927837617651878, 0.8918340690963075, 0.8762851068505504]","[0.8914473684210527, 0.899671052631579, 0.8947368421052632, 0.8848684210526315, 0.8898026315789473, 0.881578947368421, 0.8947368421052632, 0.9029605263157895, 0.9011532125205931, 0.8896210873146623]",0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.006609113087880684,0.893092105263158,0.8930576931414203,0.008270020007785202,0.8815595117418167,0.8807218730501283,0.009021538063584918,0.8813844170940739,0.8818485691015729,0.006609113087880684,0.893092105263158,0.8930576931414203
Random Forest 20 FEAT SEL,"[0.9974405850091408, 0.9976234003656307, 0.9976234003656307, 0.9970749542961609, 0.9985374771480804, 0.9974405850091408, 0.9987202925045704, 0.9979890310786106, 0.9976238347651252, 0.9978066167062695]","[0.9974458925868642, 0.9976266393594255, 0.9976272289589339, 0.9970781360404951, 0.9985371382908341, 0.9974446114670902, 0.9987211862264449, 0.9979917348472742, 0.9976261473412007, 0.9978117370764347]","[0.9974605917429789, 0.9976332062020122, 0.9976347163092923, 0.9970830048806669, 0.9985379744328214, 0.9974513461198435, 0.9987268170505256, 0.9979980740543294, 0.9976324407598273, 0.9978327249643221]","[0.9974405850091408, 0.9976234003656307, 0.9976234003656307, 0.9970749542961609, 0.9985374771480804, 0.9974405850091408, 0.9987202925045704, 0.9979890310786106, 0.9976238347651252, 0.9978066167062695]","[0.944078947368421, 0.9539473684210527, 0.9391447368421053, 0.9473684210526315, 0.9457236842105263, 0.9703947368421053, 0.944078947368421, 0.962171052631579, 0.957166392092257, 0.9390444810543658]","[0.9440617394081564, 0.9536692261568721, 0.939331855600706, 0.9476013164901188, 0.9458994719445469, 0.9703522415743782, 0.9447071045295438, 0.9621729944696452, 0.9565390440800328, 0.938713493064647]","[0.9441204461953875, 0.9536380227867389, 0.9400711726757032, 0.9480439428181092, 0.9461269327878049, 0.970394053528087, 0.9454371790729875, 0.9621954191033139, 0.9561113870734972, 0.9391704540669402]","[0.944078947368421, 0.9539473684210527, 0.9391447368421053, 0.9473684210526315, 0.9457236842105263, 0.9703947368421053, 0.944078947368421, 0.962171052631579, 0.957166392092257, 0.9390444810543658]",0.0004798552087736645,0.9976236175653779,0.9977880177248359,0.00047864017695829867,0.9976269341591797,0.9977910452194998,0.0004772783818955742,0.9976339612556523,0.9977990896516621,0.0004798552087736645,0.9976236175653779,0.9977880177248359,0.00981445862691608,0.946546052631579,0.9503118767883464,0.009719715839444393,0.9467503942173329,0.9503048487318647,0.009499933386986889,0.9470854378029571,0.9505309010108569,0.00981445862691608,0.946546052631579,0.9503118767883464
Random Forest 21 FEAT SEL,"[0.9937842778793419, 0.9923217550274223, 0.9914076782449726, 0.9910420475319927, 0.9914076782449726, 0.9912248628884827, 0.9908592321755028, 0.990310786106033, 0.9917748126485103, 0.9908609029427893]","[0.99384315882993, 0.9924030615250078, 0.9915074496073494, 0.9911581404308847, 0.9915208304162668, 0.9913419901259487, 0.9909710033060888, 0.99044271670983, 0.9918726829765482, 0.9909817648929589]","[0.9940638209376783, 0.9926887299709647, 0.9918409279903041, 0.9915787059825699, 0.9919335104357101, 0.991772595764104, 0.9913558104243221, 0.9909040100864875, 0.9922272060382024, 0.9914195553052773]","[0.9937842778793419, 0.9923217550274223, 0.9914076782449726, 0.9910420475319927, 0.9914076782449726, 0.9912248628884827, 0.9908592321755028, 0.990310786106033, 0.9917748126485103, 0.9908609029427893]","[0.9523026315789473, 0.9654605263157895, 0.944078947368421, 0.9671052631578947, 0.944078947368421, 0.9720394736842105, 0.9539473684210527, 0.962171052631579, 0.9604612850082372, 0.9489291598023064]","[0.9532581600316294, 0.9660410655881962, 0.9452254291501508, 0.967532743148193, 0.9457191584911057, 0.9723508029728738, 0.9545933541845651, 0.9627004132239281, 0.9608025006368102, 0.9498040783568056]","[0.9554066014046462, 0.9676121715957477, 0.9477038463215587, 0.9684295967190704, 0.9488694213473613, 0.9733150416943622, 0.9566527472499899, 0.9633960054160593, 0.961205408764177, 0.9511320390546247]","[0.9523026315789473, 0.9654605263157895, 0.944078947368421, 0.9671052631578947, 0.944078947368421, 0.9720394736842105, 0.9539473684210527, 0.962171052631579, 0.9604612850082372, 0.9489291598023064]",0.0009221957944103588,0.9913162705667276,0.991499403369002,0.0009024766288034779,0.991424719866649,0.9916042798820814,0.000836224652813826,0.9918067618772041,0.9919784872935621,0.0009221957944103588,0.9913162705667276,0.991499403369002,0.009322013556267683,0.957204326714645,0.9570574655336859,0.008979468334373868,0.9576979274106876,0.9578027705784258,0.008374774927946525,0.9589290780070835,0.9593722879567597,0.009322013556267683,0.957204326714645,0.9570574655336859
Random Forest 22 FEAT SEL,"[0.9857404021937842, 0.979890310786106, 0.986471663619744, 0.9819012797074954, 0.9842778793418647, 0.9828153564899451, 0.9829981718464351, 0.983180987202925, 0.9853774447084628, 0.9859257905318954]","[0.9858946851141157, 0.9801660735697731, 0.9866770595970203, 0.9822226737620536, 0.9844554155912242, 0.9830725051490565, 0.9832660079592408, 0.9834119217083399, 0.985603614536698, 0.9861177998826675]","[0.9862031050989495, 0.9806766566238294, 0.9872653232115579, 0.9830528600375433, 0.9848117902068076, 0.9836317943278948, 0.9838910175096819, 0.9839049968016335, 0.9862071291480701, 0.9865818509890251]","[0.9857404021937842, 0.979890310786106, 0.986471663619744, 0.9819012797074954, 0.9842778793418647, 0.9828153564899451, 0.9829981718464351, 0.983180987202925, 0.9853774447084628, 0.9859257905318954]","[0.944078947368421, 0.9605263157894737, 0.9325657894736842, 0.9572368421052632, 0.9490131578947368, 0.9671052631578947, 0.944078947368421, 0.9588815789473685, 0.9489291598023064, 0.9406919275123559]","[0.9451832939849784, 0.9611809605529605, 0.9341351927059558, 0.9579209911960513, 0.9498679612392119, 0.967302311343364, 0.9454761615640948, 0.9593657794346127, 0.9492297351662901, 0.9420186276837085]","[0.946862305045341, 0.9620789510432973, 0.9361223763209854, 0.9588464379423632, 0.951861900256494, 0.9675412175015853, 0.9475049155282335, 0.9599649261679455, 0.9502211838613442, 0.9439293931008245]","[0.944078947368421, 0.9605263157894737, 0.9325657894736842, 0.9572368421052632, 0.9490131578947368, 0.9671052631578947, 0.944078947368421, 0.9588815789473685, 0.9489291598023064, 0.9406919275123559]",0.001974626859036693,0.9837294332723949,0.9838579286428659,0.0019376386491730061,0.983933668649782,0.9840887756870188,0.0018956156824285455,0.9843583935042206,0.9846226523954993,0.001974626859036693,0.9837294332723949,0.9838579286428659,0.009982544526523232,0.9489711588485217,0.9503107929419926,0.009596197681994966,0.949548848202751,0.9511681014871227,0.009044407061896619,0.9510415420589191,0.9524933606768414,0.009982544526523232,0.9489711588485217,0.9503107929419926
Random Forest 23 FEAT SEL,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9506578947368421, 0.96875, 0.9457236842105263, 0.9703947368421053, 0.9605263157894737, 0.9703947368421053, 0.9539473684210527, 0.9588815789473685, 0.957166392092257, 0.9538714991762768]","[0.9505899341735212, 0.9681230733569339, 0.945064084591759, 0.9699549837730548, 0.9600155541767383, 0.970127088970121, 0.9535148507121782, 0.9589032014750251, 0.9561366299779797, 0.9528703446503638]","[0.9509637390627178, 0.9693313565882723, 0.947154129083303, 0.9703730548121717, 0.9629478313320614, 0.9707901883222394, 0.9556599124130084, 0.9591018562030075, 0.9555981284387626, 0.9522945131249095]","[0.9506578947368421, 0.96875, 0.9457236842105263, 0.9703947368421053, 0.9605263157894737, 0.9703947368421053, 0.9539473684210527, 0.9588815789473685, 0.957166392092257, 0.9538714991762768]",0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.008112461722087287,0.9580239855198127,0.9590314207058007,0.008165066429627749,0.9575199157265024,0.9585299745857675,0.008133325469031573,0.9573808843080079,0.9594214709380454,0.008112461722087287,0.9580239855198127,0.9590314207058007
Random Forest 24 FEAT SEL,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9424342105263158, 0.9539473684210527, 0.9473684210526315, 0.9407894736842105, 0.9473684210526315, 0.962171052631579, 0.9473684210526315, 0.9572368421052632, 0.9489291598023064, 0.9406919275123559]","[0.9429310114197758, 0.9534898439541896, 0.9475305971837218, 0.940792571117058, 0.9479166666666667, 0.9618245118656801, 0.9472680097680097, 0.9574736327891854, 0.9482689357123973, 0.9395808330926982]","[0.9439959917870315, 0.9534726707455503, 0.947821755426286, 0.9408710880439114, 0.9486621415681483, 0.9617697488435806, 0.947472299168975, 0.9578957217401075, 0.9481128481863782, 0.9393414813261356]","[0.9424342105263158, 0.9539473684210527, 0.9473684210526315, 0.9407894736842105, 0.9473684210526315, 0.962171052631579, 0.9473684210526315, 0.9572368421052632, 0.9489291598023064, 0.9406919275123559]",0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.006730891606739555,0.9473684210526315,0.9488305297840979,0.006748013444982112,0.9477236319251943,0.9487076613569382,0.006717146765936921,0.9479673018063322,0.9489415746836103,0.006730891606739555,0.9473684210526315,0.9488305297840979
Random Forest 25 FEAT SEL,"[0.9872029250457038, 0.9850091407678245, 0.9872029250457038, 0.9861060329067641, 0.9868372943327239, 0.9840950639853747, 0.9868372943327239, 0.9868372943327239, 0.9866569182964723, 0.9870224821787608]","[0.9873946316190814, 0.9852239293324556, 0.9874056845435658, 0.986337142674715, 0.9870417923211374, 0.9843900575450032, 0.9870426560133824, 0.9870474478151254, 0.9868674289380104, 0.9872333601402974]","[0.9879498488408744, 0.9857416721508789, 0.9880214948171602, 0.987013787097355, 0.987637417691164, 0.9852378528785771, 0.9876387606249647, 0.987674675358964, 0.9874825439411651, 0.9878784366348506]","[0.9872029250457038, 0.9850091407678245, 0.9872029250457038, 0.9861060329067641, 0.9868372943327239, 0.9840950639853747, 0.9868372943327239, 0.9868372943327239, 0.9866569182964723, 0.9870224821787608]","[0.9506578947368421, 0.9654605263157895, 0.9391447368421053, 0.9605263157894737, 0.9457236842105263, 0.9703947368421053, 0.9555921052631579, 0.9572368421052632, 0.9604612850082372, 0.9472817133443163]","[0.9516403302407762, 0.96602810825767, 0.9404192712810072, 0.9611972508028719, 0.9472118672317226, 0.9707519807583476, 0.9563074998535271, 0.9577448699406821, 0.9604819685795867, 0.94818973669991]","[0.9535703960971806, 0.9673808147509503, 0.9432314492782758, 0.9622261918008552, 0.9501417603825778, 0.9713199013157895, 0.9577754474070427, 0.958358602722015, 0.9605859865904232, 0.9506634956943463]","[0.9506578947368421, 0.9654605263157895, 0.9391447368421053, 0.9605263157894737, 0.9457236842105263, 0.9703947368421053, 0.9555921052631579, 0.9572368421052632, 0.9604612850082372, 0.9472817133443163]",0.0009821645908358197,0.9868372943327239,0.9863807371224775,0.0009586996179033,0.9870422241672598,0.9865984130942774,0.0009159786131068804,0.9876380891580643,0.9872276490035954,0.0009821645908358197,0.9868372943327239,0.9863807371224775,0.009096101666163786,0.9564144736842105,0.9552479840457817,0.008765955291425188,0.9570261848971047,0.9559972883646101,0.008007507718290834,0.9580670250645289,0.9575254046039456,0.009096101666163786,0.9564144736842105,0.9552479840457817
Random Forest 26 FEAT SEL,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.9407894736842105, 0.9539473684210527, 0.9473684210526315, 0.9407894736842105, 0.9490131578947368, 0.962171052631579, 0.9473684210526315, 0.9572368421052632, 0.9522240527182867, 0.942339373970346]","[0.9412762824158117, 0.9534898439541896, 0.9475305971837218, 0.940792571117058, 0.9495554016598214, 0.9618245118656801, 0.9472680097680097, 0.9574736327891854, 0.9516107853028563, 0.9413796970714018]","[0.9425412872356846, 0.9534726707455503, 0.947821755426286, 0.9408710880439114, 0.9502313036119773, 0.9617697488435806, 0.947472299168975, 0.9578957217401075, 0.951247991059042, 0.9413118354954024]","[0.9407894736842105, 0.9539473684210527, 0.9473684210526315, 0.9407894736842105, 0.9490131578947368, 0.962171052631579, 0.9473684210526315, 0.9572368421052632, 0.9522240527182867, 0.942339373970346]",0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.00677976509542494,0.9481907894736842,0.949324763721495,0.0067328670997723016,0.9485429994217716,0.9492201333127734,0.0066124875635914454,0.9490265295191316,0.9494635701370516,0.00677976509542494,0.9481907894736842,0.949324763721495
Random Forest 27 FEAT SEL,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.8898026315789473, 0.8898026315789473, 0.881578947368421, 0.8848684210526315, 0.8848684210526315, 0.8766447368421053, 0.8947368421052632, 0.8865131578947368, 0.8929159802306426, 0.8797364085667215]","[0.8735124753882317, 0.8664448930312186, 0.8573843661926387, 0.8635557291962166, 0.8625382516611312, 0.854726789357125, 0.8734056980362062, 0.8674583081144568, 0.874864416633394, 0.8570308049758455]","[0.878943681365294, 0.8826246691799308, 0.8639278409154606, 0.8747212726917934, 0.8760012595391848, 0.8573279507393284, 0.8910990799127179, 0.8711420168117449, 0.8888021963392639, 0.8645563225720934]","[0.8898026315789473, 0.8898026315789473, 0.881578947368421, 0.8848684210526315, 0.8848684210526315, 0.8766447368421053, 0.8947368421052632, 0.8865131578947368, 0.8929159802306426, 0.8797364085667215]",0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.005495372209875085,0.8856907894736842,0.8861468178271048,0.006954578889924124,0.8650003111137177,0.8650921732586465,0.01040780953185704,0.8753612661154891,0.8749146290066812,0.005495372209875085,0.8856907894736842,0.8861468178271048
Random Forest 28 FEAT SEL,"[0.9873857404021937, 0.986654478976234, 0.9881170018281535, 0.9848263254113345, 0.989762340036563, 0.9848263254113345, 0.9884826325411334, 0.9881170018281535, 0.9857430085907513, 0.987205264119905]","[0.9875964546381922, 0.9868837295906976, 0.9883133291547808, 0.9851482140018589, 0.989908958799474, 0.9851176624839135, 0.9886518167306213, 0.9883021805692436, 0.9860075610517907, 0.987428377256326]","[0.9883168484441888, 0.987675063896421, 0.9890291582812285, 0.9862881383886873, 0.9904277793784111, 0.9861325481752867, 0.9892161314732525, 0.9889516005912363, 0.9869136389663772, 0.988205444068613]","[0.9873857404021937, 0.986654478976234, 0.9881170018281535, 0.9848263254113345, 0.989762340036563, 0.9848263254113345, 0.9884826325411334, 0.9881170018281535, 0.9857430085907513, 0.987205264119905]","[0.9161184210526315, 0.9161184210526315, 0.8881578947368421, 0.8980263157894737, 0.8980263157894737, 0.8947368421052632, 0.90625, 0.9243421052631579, 0.9044481054365733, 0.9011532125205931]","[0.9191236395183764, 0.9193955443086623, 0.8928896847570865, 0.9009759644384339, 0.9033587734560411, 0.9010182286935757, 0.9088790573534661, 0.9270384932900588, 0.9078158938169736, 0.9042739730127362]","[0.9265260917386344, 0.9247602095525427, 0.899478960559293, 0.9057662538699691, 0.9119346719429597, 0.9128128837107166, 0.9128378875914922, 0.9324495053818362, 0.913101121832588, 0.9090843872448832]","[0.9161184210526315, 0.9161184210526315, 0.8881578947368421, 0.8980263157894737, 0.8980263157894737, 0.8947368421052632, 0.90625, 0.9243421052631579, 0.9044481054365733, 0.9011532125205931]",0.0015342328649904815,0.9872955022610493,0.9871120119145758,0.0014830126491167477,0.9875124159472591,0.9873358284276896,0.001305767761477068,0.9882611462564008,0.9881156351663704,0.0015342328649904815,0.9872955022610493,0.9871120119145758,0.010599935155774967,0.9028006589785832,0.904737763374664,0.009881387385618315,0.9060449334148548,0.9084769252645412,0.00957110940078866,0.9128253856511044,0.9148751973424915,0.010599935155774967,0.9028006589785832,0.904737763374664
Random Forest 29 FEAT SEL,"[0.9822669104204753, 0.9797074954296161, 0.9817184643510055, 0.9806215722120658, 0.9808043875685558, 0.9780621572212066, 0.9811700182815356, 0.9789762340036563, 0.9809906781210016, 0.9798939864741364]","[0.9824643898115613, 0.9799398538605356, 0.981943356644228, 0.9808786650716296, 0.9810390783279447, 0.9783652808704176, 0.981375893601087, 0.9792461198347724, 0.9812422602888508, 0.9801877699419355]","[0.9828326260039258, 0.980341034393505, 0.9823664172260697, 0.9813685992587662, 0.9814755069813675, 0.9789225337761236, 0.981738366885834, 0.9797331046151134, 0.9817181690576019, 0.9807573972494027]","[0.9822669104204753, 0.9797074954296161, 0.9817184643510055, 0.9806215722120658, 0.9808043875685558, 0.9780621572212066, 0.9811700182815356, 0.9789762340036563, 0.9809906781210016, 0.9798939864741364]","[0.9506578947368421, 0.96875, 0.9375, 0.962171052631579, 0.9523026315789473, 0.9671052631578947, 0.9539473684210527, 0.9588815789473685, 0.9604612850082372, 0.9522240527182867]","[0.9516316212803475, 0.969037293330754, 0.9383846163169833, 0.9625172789046064, 0.9533923891076532, 0.9674514899139697, 0.9544989797480854, 0.9594482180553175, 0.9603497771731127, 0.9527809829164363]","[0.9540664441362854, 0.9701545775336806, 0.9411743055505949, 0.9631788632953804, 0.9561266447368422, 0.9684837942889789, 0.9570784564598923, 0.9602411091994426, 0.9602519831766193, 0.9535774953880606]","[0.9506578947368421, 0.96875, 0.9375, 0.962171052631579, 0.9523026315789473, 0.9671052631578947, 0.9539473684210527, 0.9588815789473685, 0.9604612850082372, 0.9522240527182867]",0.0012083830317930438,0.9807129798903108,0.9804211904083255,0.0011811686435003249,0.9809588716997871,0.9806682668252961,0.0011360162931366422,0.9814220531200668,0.9811253755447711,0.0012083830317930438,0.9807129798903108,0.9804211904083255,0.008680475884489584,0.9564144736842106,0.9564001127200209,0.008450926222806765,0.9569735989017014,0.9569492646747266,0.007843305129265015,0.9586597828296675,0.9584333673765777,0.008680475884489584,0.9564144736842106,0.9564001127200209
Random Forest 30 FEAT SEL,"[0.9963436928702011, 0.9956124314442413, 0.9959780621572212, 0.9948811700182816, 0.9972577696526508, 0.9959780621572212, 0.9970749542961609, 0.9968921389396709, 0.99652714311826, 0.99652714311826]","[0.9963481746461273, 0.9956231724360808, 0.9959863265188903, 0.994908606125926, 0.9972656780703134, 0.9959828894101144, 0.9970787682697692, 0.9968958627939507, 0.9965334084207047, 0.9965346219546801]","[0.9963635859217745, 0.9956399259706555, 0.9960037029267108, 0.9949817581929217, 0.9972914485312321, 0.9959986406661485, 0.9970935487552154, 0.9969344554910389, 0.996544708128142, 0.9965469322323567]","[0.9963436928702011, 0.9956124314442413, 0.9959780621572212, 0.9948811700182816, 0.9972577696526508, 0.9959780621572212, 0.9970749542961609, 0.9968921389396709, 0.99652714311826, 0.99652714311826]","[0.944078947368421, 0.9539473684210527, 0.9473684210526315, 0.9424342105263158, 0.9473684210526315, 0.9588815789473685, 0.9473684210526315, 0.9588815789473685, 0.9522240527182867, 0.9406919275123559]","[0.9443913784371075, 0.9536406066643145, 0.9475305971837218, 0.942593641566275, 0.9478059001115477, 0.9586333447310865, 0.9472680097680097, 0.9592172127601984, 0.951727085000265, 0.94016852965195]","[0.9451708811528772, 0.9535271979573251, 0.947821755426286, 0.9428690601546235, 0.9483546892554663, 0.9584834129481067, 0.947472299168975, 0.9598203991417309, 0.9515786977460238, 0.9403762480365104]","[0.944078947368421, 0.9539473684210527, 0.9473684210526315, 0.9424342105263158, 0.9473684210526315, 0.9588815789473685, 0.9473684210526315, 0.9588815789473685, 0.9522240527182867, 0.9406919275123559]",0.0006830953688003849,0.9964354179942305,0.9963072567772171,0.0006779716894817944,0.996440791533416,0.9963157508646556,0.0006690512857213604,0.9964541470249583,0.9963398706816198,0.0006830953688003849,0.9964354179942305,0.9963072567772171,0.006111021094364722,0.9473684210526315,0.9493244927599063,0.006100324986297225,0.9476682486476348,0.9492976305874476,0.006015998846979584,0.9480882223408762,0.9495474640987925,0.006111021094364722,0.9473684210526315,0.9493244927599063
